date,close,avg_block_size,blocks_size,cost_per_transaction_percent,cost_per_transaction,difficulty,est_transaction_volume_USD,est_transaction_volume,hash_rate,median_confirmation_time,miners_revenue,n_transactions_excl_chains_longer_than_100,n_transactions_excl_popular,n_transactions_per_block,n_transactions,n_unique_addresses,output_volume,total_bitcoins,trade_volume,transaction_fees_USD,transaction_fees,mempool_count_mean,mempool_count_stddev,mempool_count_min,mempool_count_max,mempool_growth_mean,mempool_growth_stddev,mempool_growth_min,mempool_growth_max,mempool_size_mean,mempool_size_stddev,mempool_size_min,mempool_size_max,wallets_created,transactions_per_sec_mean,transactions_per_sec_stddev,transactions_per_sec_min,transactions_per_sec_max,utxo_count_mean,utxo_count_stddev,utxo_count_min,utxo_count_max,news_stories_total,news_stories_positive,news_stories_negative,news_stories_neutral
2017-08-18,4160.62,0.959987362,129107.0577,0.7992036709999999,29.10768965,923233000000.0,1137241535.0,275331.8089,6838230.55,14.425,8775119.922,191134,301461,2095.637584,312250,580732,2669279.009,16514612.5,373082615.8,1395931.468,337.96192310000004,27981.18455,9570.477702,10354.5,45762.0,1731.389583,799.2977543,635.7166667,10277.43333,48550203.2,5206094.308999999,34765981.5,57491749.5,64428449,3.6684722219999997,2.414999469,1.733333333,42.71666667,53310880.79,30879.661689999997,53254630,53351928,114,43,36,35
2017-08-19,4193.7,0.966455159,129252.9924,0.68695355,34.07811145,923233000000.0,1323689300.0,313472.6939,6930018.879,9.916666667000001,8768358.088,187994,258336,1767.099338,266832,535350,2352589.9390000002,16516500.0,322665040.4,1122855.705,265.91179869999996,16679.18252,3850.983511,7942.5,25139.0,1667.3831480000001,904.0456747999999,458.5,12416.83333,48335455.71,4239225.54,34144888.5,54767463.0,48402936,2.9406365739999996,0.696576628,1.3,7.683333332999999,53388961.25,13058.215709999999,53365743,53410466,42,23,10,9
2017-08-20,4087.66,0.961449,129377.9808,1.009991656,36.16574742,923233000000.0,755018135.8,181583.87600000002,5966241.419,11.93333333,7392849.382999999,152932,203607,1621.9384619999998,210852,444725,1783558.84,16518125.0,177654410.1,868938.3703,208.98199630000002,13399.19433,3936.9803850000003,7312.5,24787.0,1371.085637,815.1700066000001,429.03333330000004,14019.35,40931700.52,2888458.983,34084278.0,49653118.5,64650637,2.4864583330000003,0.607511181,1.4,7.55,53349976.75,23334.09619,53315814,53394360,41,17,18,6
2017-08-21,4001.74,0.9764870000000001,129490.2768,0.856388591,29.63922194,923233000000.0,819457187.5,202649.2394,5277828.948,13.81666667,6787387.377,166247,227242,2058.886957,236772,501755,2497994.704,16519562.5,123200186.5,1204887.483,297.9649648,31858.31505,15920.20879,8878.0,59713.5,1613.45397,916.8472419999999,443.2,17966.783330000002,55905341.75,12722517.12,37620576.5,77257403.0,48577405,3.0249537039999996,0.827897022,1.15,8.983333333,53434270.96,31969.316560000003,53376214,53488824,93,42,22,29
2017-08-22,4100.52,0.9981752359999999,129579.1144,0.669969225,30.08731757,923233000000.0,881477645.7,215933.0146,4084580.664,28.95,5749751.915,144844,189037,2205.426966,196283,419158,1843217.5280000002,16520675.0,504190986.2,1364202.611,334.18474510000004,67444.03079,21840.929509999998,35071.5,102914.0,1308.884051,608.8405193,497.83333330000005,8309.583333,85100781.54,11040489.09,67810418.0,103218978.5,64885732,2.770185185,0.941896238,1.283333333,8.566666667,53557003.58,39712.30483,53492335,53638057,140,64,36,40
2017-08-23,4151.52,0.986510667,129735.9696,0.9968048509999999,33.44718536,923233000000.0,1059426387.0,253757.8622,7297172.197000001,12.55,10230714.98,227705,305147,1985.748428,315734,628516,2363819.529,16522662.5,257486335.9,2262700.497,541.9706815000001,56187.03877000001,12779.86728,489.5,84370.5,1505.811354,670.2567949,455.13333330000006,8279.3,82825865.9,9219660.41,192101.5,95423895.0,113775097,3.089976852,0.8369641999999999,1.083333333,8.65,53698574.75,30919.13825,53647727,53762214,92,50,21,21
2017-08-24,4334.68,0.938786228,129830.787,0.946375203,35.10713076,891643000000.0,756043560.9,174190.8737,4459277.508,12.65,6929315.637999999,149191,196200,2017.8712870000002,203805,423332,1648686.54,16523925.0,218844386.9,1675358.929,385.9992342,50157.47049,10785.570179999999,31085.5,71811.5,1342.0875,646.695295,485.3166666999999,8437.15,76448551.6,6186435.291,65746029.0,88870322.5,48831317,2.7797222219999997,0.79992283,1.4166666669999999,8.933333333,53753296.29,26856.94255,53723769,53801698,104,46,28,30
2017-08-25,4371.6,0.92875899,129924.5916,0.962684412,35.385740000000006,888172000000.0,765174341.4,175375.8405,4459277.508,17.11666667,7153227.771000001,155103,199952,2061.0792079999997,208169,471224,1419457.765,16525187.5,246665524.6,1857857.8669999999,425.8158791999999,80187.38773,9531.307925,63383.5,96498.0,1262.620266,588.2684606,412.0166667,5629.083333,95899874.27,6193164.81,85217619.5,104276694.0,65222225,2.657291667,1.093056399,1.133333333,9.483333333,53869750.17,50628.86018,53801468,53944449,97,44,36,17
2017-08-26,4352.4,0.9982181520000001,130029.4045,1.087389184,33.45809771,888172000000.0,696876277.1,159815.193,4635882.557,20.51666667,7319121.602000001,174536,219933,2157.0,226485,472784,1402892.592,16526500.0,139377309.6,1854583.532,425.3131221,78583.13900000001,8489.192261,58497.5,94768.5,1078.908808,733.962707,318.4,18868.216669999998,99102520.62,3390236.825,90095024.5,105422263.5,48993551,2.268460648,1.217871508,0.8666666670000001,9.816666667,54001782.08,38742.5077,53947055,54082806,41,18,16,7
2017-08-27,4382.88,0.9908020129999999,130182.9788,1.279526478,38.17994614,888172000000.0,781459739.1,179468.1679,6843445.68,11.08333333,9642615.804,192479,239910,1689.619355,261891,509082,1285150.426,16528437.5,112660557.9,1562511.88,358.84272769999995,30792.58825,13496.73991,14552.0,60919.5,1514.8697220000001,969.5560982999999,232.45,8068.733333,72423253.13,7773076.953,49232019.0,90825513.5,49058288,2.506712963,1.598548464,0.8666666670000001,22.5,54056173.04,31186.34976,54008675,54113282,19,14,2,3
2017-08-28,4382.66,0.981300233,130309.5666,0.9449675999999999,39.06855626,888172000000.0,925154460.8,210661.0287,5695512.856000001,11.0,8451775.683,152466,215537,1734.6589149999998,223771,504370,1720458.18,16530050.0,209634566.5,1660836.3569999998,378.1784668,22424.89514,5683.3518030000005,12903.5,33616.0,1586.3196990000001,909.1515822999999,417.9333333,16979.216669999998,65449660.94,4528372.601,54873984.5,74205956.0,65521917,2.761712963,1.008346833,1.266666667,13.95,54012871.67,12058.67751,54001154,54040928,79,40,11,28
2017-08-29,4579.02,0.9981771140000001,130458.295,0.935527482,38.09870984,888172000000.0,1144825472.0,248443.8123,6578538.105,15.95,10384095.21,192323,265191,1886.6845640000001,281116,593017,1958313.301,16531912.5,317010671.9,2127784.014,461.76014169999996,14742.56597,7935.493323000001,371.5,30111.5,1724.5382989999998,922.6659708999999,494.2,13970.933330000002,33847702.46,27889430.39,163940.5,73083567.0,49221857,3.109259259,1.011397442,1.3,8.9,54041010.21,10916.86241,54023750,54068758,101,48,28,25
2017-08-30,4565.3,0.9833721129999999,130623.5015,1.131159395,42.12172397,888172000000.0,1010875741.0,219995.3022,7417412.092,11.35,11046350.79,181406,258886,1615.869048,271466,565808,1638679.8169999998,16534012.5,202687613.6,1785141.4330000002,388.49753060000006,8288.883681,4480.862999,3105.5,24155.0,1926.209549,1793.845555,523.8333333,22632.56667,23618235.09,9202671.311,9478866.0,38896477.5,65758199,3.150613426,0.8392400170000001,1.016666667,8.25,53985893.33,32187.3913,53944960,54039284,110,50,31,29
2017-08-31,4703.39,0.9816415340000001,130783.5091,0.976070828,41.45217104,888172000000.0,1192190047.0,251079.6171,7196655.78,14.15,11260486.73,187994,267739,1722.233129,280724,589297,1789355.676,16536050.0,220351499.9,1962049.7,413.2148969,10986.2147,6643.38885,172.0,30780.5,2262.0042710000002,2007.5166960000001,560.2333332999999,17884.93333,21317972.63,13666637.28,70810.5,45151564.0,49416631,3.332372685,1.025159921,1.266666667,9.333333332999999,53920964.33,21227.66836,53883370,53949918,132,62,33,37
2017-09-01,4892.01,0.9718795859999999,130952.6161,1.0230324720000001,44.28724844,888172000000.0,1228012220.0,250015.7207,7682319.667,11.625,12131997.84,193054,270293,1630.287356,283670,591520,1802440.926,16538225.0,338585244.4,1879929.229,382.7420064,10061.12245,3322.536174,3015.0,18378.5,1654.9089470000001,693.260533,389.8,7455.966667000001,26820074.9,5094969.846,10867794.5,38315864.0,82521931,3.181527778,0.747012569,1.233333333,8.483333333,53878897.88,9937.862238,53858395,53905235,122,53,40,29
2017-09-02,4578.77,0.809001018,131085.2923,1.167471533,45.26982913,888172000000.0,918257379.5,200475.9168,7240807.042,11.025,10374577.64,169698,224454,1443.969512,236811,536081,1580305.8469999998,16540275.0,440710136.1,1330599.173,290.49925989999997,5224.517361,3474.647581,1185.5,14656.5,1446.8061810000002,640.2438749,497.7666666999999,5684.583333,7316213.411,2955776.347,3938312.0,14938748.5,49602994,2.724872685,0.547666856,1.533333333,7.466666667,53844656.79,18787.59666,53819830,53879281,52,21,20,11
2017-09-03,4582.96,0.765766662,131203.2203,1.263841338,51.50954206,888172000000.0,795926407.8,171234.7274,6799294.418,10.75,9700709.885,139007,186748,1268.11039,195289,437076,1424953.241,16542200.0,308302328.0,1111538.992,239.1352699,3419.6409719999997,1767.614815,1182.5,10594.0,1365.4861460000002,867.433209,405.8333333,15352.61667,6660905.35,3482692.639,3938571.5,17458368.0,66259097,2.254479167,0.521835576,1.2,6.516666667000001,53864466.88,22082.047430000002,53838665,53902380,46,22,14,10
2017-09-04,4236.31,0.927660777,131365.561,0.7673588929999999,40.53881446,888172000000.0,1422579715.0,327474.1065,7726470.929,11.5,10527922.27,173405,255198,1538.742857,269280,561328,2420753.3959999997,16544387.5,513527217.6,1413576.8909999998,325.4016802,5071.467361,2481.047296,1165.5,13667.5,1907.2828129999998,1031.713161,462.1,14507.333330000001,9690500.928,3324574.045,3931852.5,17305515.5,49790722,3.1071875,0.944879318,1.283333333,8.0,53800022.63,24942.68999,53772270,53848886,115,48,38,29
2017-09-05,4376.53,0.763565624,131515.9834,0.8776284209999999,44.32075465,888172000000.0,1403653848.0,312706.9197,8697798.703,8.825,11928773.77,173899,263568,1410.9035529999999,277948,601576,6493150.039,16546850.0,467133132.5,1265391.767,281.90480310000004,3485.683333,1897.498416,1178.5,11345.0,1665.4382640000001,693.381531,525.8666667,5571.566667,6051983.541,2014892.285,4038069.0,11708279.0,49868779,3.185358796,0.739020179,1.533333333,6.85,53795776.58,12632.352509999999,53783660,53826763,227,91,75,61
2017-09-06,4597.12,0.904135802,131662.4534,0.791752838,38.61000887,903315000000.0,1347017552.0,290191.5556,7430760.766,7.9,10290919.41,176488,264180,1705.092593,276225,587813,2520446.769,16548875.0,384503428.8,1265360.115,272.599878,5590.562384000001,3634.1443799999997,1175.0,17355.0,1690.76022,824.3911113,464.63333330000006,14401.566669999998,7000818.896000001,2171214.614,4109190.5,13708834.0,83273266,3.216631944,0.7172202390000001,1.4,6.9,53837119.0,13637.227359999999,53817700,53862045,135,72,30,33
2017-09-07,4599.88,0.810041318,131805.0207,0.9067575290000001,44.61473841,922725000000.0,1261424204.0,271002.5245,8072925.277000001,11.8,11050159.28,176631,244953,1456.6704550000002,256374,526959,2233112.275,16551075.0,222544560.6,1197810.244,257.33579480000003,6198.671181000001,4332.096809000001,1140.0,17818.0,1738.413507,949.7174062000001,504.03333330000004,13807.3,7776976.65,3999537.2189999996,4021008.5,18700747.5,50064944,3.0617592589999996,0.8430175259999999,1.4166666669999999,9.533333333,53846595.25,15909.665780000001,53806553,53863006,115,59,23,33
2017-09-08,4228.75,0.9131877140000001,131964.8285,1.012291211,37.09819264,922725000000.0,1024260564.0,237606.1058,8027056.382999999,8.333333332999999,10028960.3,189605,265933,1597.074286,279488,606485,2168325.695,16553262.5,503768705.8,938733.6373,217.76572459999997,5291.088889,2933.212063,1142.0,16690.5,1713.7770489999998,782.0741668,457.46666669999996,13955.583330000001,7909648.765,2404248.133,3996938.5,16819637.5,50137203,3.076516204,0.783174505,0.35,8.866666667,53811035.79,10985.64192,53795032,53843463,130,40,51,39
2017-09-09,4226.06,0.731735858,132088.4919,1.2691363820000001,45.33099777,922725000000.0,778259235.6,177865.0781,7751843.021000001,7.216666667,9554034.212000001,148937,208197,1289.289941,217890,452503,1849746.7980000002,16555375.0,117381164.7,633801.6179,144.8504163,3275.1395829999997,1621.284434,1124.0,8412.5,1385.315648,926.3352822999999,433.41666669999995,9163.1,6129464.792,2700939.4839999997,3885564.5,16040330.0,66965099,2.500034722,0.565448041,1.233333333,6.566666667000001,53833952.88,12262.65719,53811881,53851610,36,11,15,10
2017-09-10,4122.94,0.784202855,132196.7119,0.9240002820000001,41.86187274,922725000000.0,875474656.0,202190.2435,6329907.319,12.95,7845878.46,136003,184514,1400.289855,193240,412029,1623220.049,16557100.0,331793077.9,620215.9127,143.23842,5246.470139,4190.611868,1119.5,19334.5,1270.80162,666.6234335,396.28333330000004,5905.4,6522498.917,2238197.15,4000120.5,12979600.0,50299575,2.296412037,0.6803652929999999,1.066666667,8.1,53813378.79,13364.582,53794470,53839119,23,8,13,2
2017-09-11,4161.27,0.8293522590000001,132341.0192,1.168364597,39.1261242,922725000000.0,848892503.4,199829.2174,7981187.489,7.733333332999999,9592187.258,167093,243006,1456.850575,253492,537474,2692005.498,16559275.0,250115590.4,678563.6903,159.7338304,3789.4770829999998,1883.0996129999999,1138.5,10624.0,1638.816088,1037.021819,442.4,13851.35,7688914.522000001,3269580.579,3912722.5,14900943.5,83960275,2.852291667,0.7442579690000001,1.4166666669999999,7.266666667000001,53805206.63,10755.83153,53790474,53835382,163,53,49,61
2017-09-12,4130.81,0.711239202,132474.7321,1.16312181,41.14656429,922725000000.0,906438524.1,214844.9057,8623352.0,8.925,10193192.47,172192,245104,1362.925532,256230,549109,2430941.861,16561625.0,311636501.3,628248.1197,148.9079562,3012.076042,1658.176263,1131.0,9996.0,1482.437627,674.2650057,458.8166666999999,8908.066667000001,5006338.243,942420.8890000001,3899981.0,8087056.0,100914555,2.9535185189999997,0.62773728,1.6,6.833333333,53820925.63,16801.31684,53804957,53858014,220,78,89,53
2017-09-13,3882.59,0.7137803890000001,132610.3504,0.9906803009999999,37.74026262,922725000000.0,1003125422.0,253233.2059,8715089.787,6.433333332999999,9617966.635,175899,251282,1385.8947369999999,263320,543777,2831212.8839999996,16564000.0,541722553.5,529746.6958,133.7314867,3445.305093,1881.961822,1110.0,10107.5,1543.667095,782.2889577000001,417.7,10073.65,5374218.404,1176426.679,3924956.0,9482375.0,67371401,3.04087963,0.711466525,1.233333333,6.766666667000001,53861674.88,10698.05579,53842469,53881695,265,84,108,73
2017-09-14,3154.95,0.80235058,132749.9594,0.86888205,28.83797651,922725000000.0,889710944.0,268015.0933,7981187.489,11.85,7489085.28,177594,256389,1540.62069,268068,552954,3200145.084,16566175.0,736178849.4,510343.4372,153.7350359,12243.75625,11360.584929999999,1097.0,35946.0,1657.832234,800.8074019,566.1666667000001,9057.383333,11016103.5,6937811.976,3981992.0,24777579.5,84348420,3.175289352,0.927922613,1.6,9.1,53888034.58,8741.476340000001,53867001,53898266,260,102,89,69
2017-09-15,3637.52,0.8441772329999999,132901.9113,0.5680982210000001,29.24031187,922725000000.0,1503345854.0,398314.8352,8256400.851,11.925,8227898.318,210298,277657,1622.661111,292079,637364,3534612.485,16568425.0,1267434716.0,48384.1633,12.81949192,8261.750231,6325.244393,313.5,23261.5,1712.0147920000002,788.5056551,469.75,8787.3,6365139.431,3861007.271,1175375.5,13897479.5,67579195,3.3524537039999998,0.974740708,1.3,9.783333333,53902782.54,31630.478939999997,53868685,53968528,291,101,100,90
2017-09-16,3625.04,0.7010672309999999,133020.3917,1.115333404,36.80932363,922725000000.0,753316071.8,200156.9932,7751843.021000001,11.925,8161423.068,157083,220476,1350.633136,228257,486762,2240646.894,16570537.5,474370445.7,451325.7753,119.9178055,3244.2979170000003,1824.6824589999999,785.5,9000.5,1310.287083,621.9984762,409.9,9212.283333,4471491.696,1119183.4209999999,2688594.5,7678859.0,0,2.578078704,0.536581431,1.25,5.85,53977862.29,13681.62414,53957783,54004100,45,15,15,15
2017-09-17,3582.88,0.581463915,133122.7293,1.5059710880000001,43.57345901,922725000000.0,571971943.2,152686.242,8072925.277000001,6.983333332999999,8368699.79,137253,190596,1123.198864,197683,433778,1738874.879,16572737.5,249840870.7,372398.3749,99.41066001,2952.296875,1813.269275,1053.5,8984.5,1157.43559,602.1389491,404.1333333,5853.983333,4895738.835,1236999.885,3735897.0,9808158.5,0,2.272638889,0.648711936,1.0,7.3833333329999995,54020468.08,8757.305293000001,54002475,54044315,45,16,22,7
2017-09-18,4065.2,0.9119924090000001,133238.5524,0.857054787,32.9374281,1052190000000.0,838578661.7,204865.328,6965995.4520000005,12.23333333,6960684.992000001,145484,210114,1718.141732,218204,481944,2333957.294,16574325.0,425335356.1,688938.3523,168.3081004,20231.89514,12612.18974,1076.0,40608.0,1534.9977310000002,2578.2013079999997,442.3,43715.25,16815186.05,7512374.878,3871570.5,27581765.0,0,2.8492013889999996,1.179801446,1.183333333,20.96666667,54033843.54,17320.49108,54012927,54062496,194,72,67,55
2017-09-19,3924.97,0.956767609,133387.8081,0.976086555,29.60105036,1103400000000.0,857981325.8,217573.2679,8556655.83,19.575,8091884.16,203915,270846,1813.570513,282917,578178,1923284.605,16576275.0,349157038.3,684984.3639,173.70341530000002,11265.67037,6197.578339,1080.0,30786.5,1469.783727,971.0992489,434.28333330000004,10603.5,12895676.64,4070621.1339999996,3835094.5,23551282.5,0,2.954895833,0.660250387,1.133333333,6.45,54056486.0,11840.760620000001,54042908,54090092,207,90,70,47
2017-09-20,3905.95,0.948245385,133498.7528,0.869020714,27.14850416,1103400000000.0,736406709.8,185140.237,6417491.873,12.53333333,6147321.556,170564,225391,2014.726496,235723,480582,1939586.864,16577737.5,229919029.8,582342.9088,146.4070095,13839.39271,7745.979257999999,1095.5,31385.5,1276.382847,543.9288368,490.41666669999995,6050.083333,11110166.47,4173493.515,3835407.0,19548736.0,34059532,2.774606481,0.801416734,1.2,9.85,54086713.21,19155.20392,54046125,54113366,130,65,35,30
2017-09-21,3631.04,0.7673945740000001,133633.8143,1.240744728,33.48963022,1103400000000.0,688978348.9,188302.1375,9653662.988,7.216666667,8287404.385,173755,244380,1450.323864,255257,533108,1932727.5890000002,16579937.5,385065464.6,498886.5382,136.34884419999997,3557.2850689999996,1937.074291,1100.5,10216.0,1496.317639,744.2182759,463.4333333000001,7345.133333,5671935.137999999,1894228.189,3888795.0,12244150.0,51141100,2.88193287,0.77481455,1.4,7.983333332999999,54123564.38,10626.278690000001,54100826,54140934,145,63,39,43
2017-09-22,3630.7,0.802007748,133745.2933,0.932507836,29.63928406,1103400000000.0,723462621.7,198889.9284,7624199.746,14.425,6520223.321,158354,217768,1637.5179859999998,227615,515183,1875335.23,16581675.0,317303697.7,426184.9602,117.16416809999998,6634.490625,4990.0487219999995,1095.0,17903.0,1264.015891,585.5450312,360.7333333,8324.366667,6671166.517000001,2304270.8340000003,3926392.0,11719372.0,68280716,2.6421875,0.642992704,1.083333333,6.816666667000001,54191557.96,29366.54095,54134591,54230481,110,38,37,35
2017-09-23,3792.4,0.6304796570000001,133849.953,1.6476148990000001,40.28476732,1103400000000.0,498447359.0,131990.5434,9105159.409,7.933333332999999,7983281.907000001,150384,196334,1228.078313,203861,427804,1314508.08,16583750.0,179361986.0,376490.1323,99.69585805,3042.845139,1631.696295,1079.0,9646.0,1156.901539,598.8439086,411.03333330000004,5762.5,4897446.823,846454.0852,3771328.0,8232016.0,51277547,2.332928241,0.614335059,1.216666667,6.3,54239696.63,10748.58275,54225993,54271597,39,13,17,9
2017-09-24,3682.84,0.656781524,133945.1863,1.9525510990000001,37.89792486,1103400000000.0,359612295.4,97112.70531,7953301.893999999,7.8833333329999995,6815446.316000001,136994,178847,1277.772414,185277,383448,1119276.97,16585562.5,138592392.4,309852.6464,83.67519444,3037.112847,1642.147152,1058.0,8933.0,1080.087118,572.962009,333.55,5351.233333,5280351.069,1387023.461,3799182.0,10182710.5,51331815,2.152523148,0.541672234,0.916666667,6.316666667000001,54288478.42,2664.997103,54283643,54292701,40,20,17,3
2017-09-25,3926.07,0.916413568,134059.738,0.664977244,29.74920224,1103400000000.0,1013757770.0,257132.182,6856294.7360000005,11.16666667,6522957.248,157854,217489,1812.8239999999998,226603,505248,1995684.9209999999,16587125.0,284073950.9,581016.2888,147.3704968,11736.38299,8124.749005,1112.5,27232.5,1416.880359,727.5421977000001,389.78333330000004,13711.166669999999,10993872.49,5862980.057,3869216.5,22329778.5,68531869,2.788622685,0.934419555,1.083333333,10.43333333,54340703.5,24652.930969999998,54291398,54375589,101,35,41,25
2017-09-26,3892.35,0.9622311090000001,134192.5259,0.947052945,27.810418100000003,1103400000000.0,774208153.0,197991.6352,7569349.387999999,12.28333333,7065925.442000001,188610,252939,1910.4927539999999,263648,544621,2093406.991,16588850.0,175299977.8,586880.8741,150.0856113,10832.285759999999,6219.072021,1075.5,28369.5,1360.444144,623.1431652000001,489.08333330000005,9389.533333,9345061.696,3114209.603,3690648.0,15870388.5,51464473,2.868634259,0.720292519,1.45,8.616666667,54378887.21,12393.915840000001,54358634,54407830,129,55,33,41
2017-09-27,4200.67,0.848984286,134317.3266,1.153254129,32.273311699999994,1103400000000.0,721892560.2,171774.6854,8063002.609,14.575,8033183.851,177916,245436,1754.836735,257961,548154,2168984.579,16590687.5,357673848.7,603060.9775,143.49865259999999,7800.813831,5324.869267,1050.0,20966.5,1436.0047220000001,617.3164494,553.2833333,6266.583333,7288601.105,2815026.959,3665619.5,13857366.5,103069490,3.0538194439999997,0.73517027,1.5833333330000001,8.95,54451877.38,20826.55537,54430490,54490573,159,73,50,36
2017-09-28,4174.73,0.8439419659999999,134466.7043,1.172214135,35.73450203,1103400000000.0,841302338.6,200215.262,9708513.346,11.325,9528010.171,188213,263177,1559.186441,275976,561792,2302851.101,16592900.0,275531143.2,564964.1604,134.4516022,4400.889005,3292.637023,0.0,12324.0,1618.539033,685.0807409,369.6333333,6340.05,7149313.812999999,3985859.0539999995,0.0,15827363.0,137623091,3.082724073,0.666337547,1.6166666669999998,8.75,54501197.63,12708.99802,54488404,54531706,133,63,28,42
2017-09-29,4163.07,0.832814012,134607.4499,1.2807291090000001,36.71849534,1103400000000.0,729473582.8,173950.3027,9269710.483,11.08333333,9047637.343,178820,243539,1505.5502960000001,254438,569237,1960682.747,16595012.5,289284083.4,483654.0347,115.3321625,3817.419329,2627.086211,531.5,15154.5,1591.4729630000002,666.0747157000001,549.2333332999999,6615.366667,6004523.903,3653430.479,1611269.5,14272674.0,68901501,2.960520833,0.659328269,1.133333333,6.5,54511233.17,15262.048040000001,54488102,54542612,194,58,84,52
2017-09-30,4338.71,0.7862133990000001,134715.9473,1.1939267759999999,37.23138467,1103400000000.0,663214577.9,152977.6779,7569349.387999999,10.11666667,7690943.393999999,157673,204213,1541.144928,212678,467807,1660940.92,16596737.5,222088521.7,439786.0827,101.4414579,11119.938540000001,8655.691396,644.0,26641.5,1283.8888539999998,667.71795,474.46666669999996,12565.11667,7883797.957,4338058.954,2338910.5,15267701.0,51741621,2.5636111109999997,0.539680854,1.233333333,7.683333332999999,54568520.63,17879.856969999997,54549418,54606280,39,18,12,9
2017-10-01,4403.74,0.912847292,134834.6175,1.52173232,37.34457211,1103400000000.0,499781337.7,114609.7428,7130546.525,15.85,7369621.813999999,155978,196391,1566.5615380000002,203653,416589,1439109.255,16598362.5,171779832.3,519159.3227,119.05349790000001,10947.118059999999,5483.035412,963.5,25355.5,1379.198958,777.2037482999999,379.0833333,6074.4,10516789.08,4428145.162,2740071.0,20964516.5,69070299,2.382789352,0.746476482,1.216666667,9.316666667,54573588.67,26046.0524,54513645,54607971,39,11,16,12
2017-10-02,4409.32,1.001502393,134984.8428,1.063261214,30.56630855,1123590000000.0,848062737.2,193317.805,8380132.04,11.65,8729898.662999999,206643,283862,1966.68,295002,606137,2028711.649,16600237.5,250398347.6,791715.1236,180.47324,13511.891669999999,3694.9025340000003,3318.5,22370.0,1791.0321989999998,963.4869550000001,496.91666669999995,17204.033330000002,14149652.68,3075893.111,6903756.0,27346828.5,51873364,3.354872685,1.060008238,1.4166666669999999,8.433333333,54565631.92,21757.6256,54525701,54592317,156,82,40,34
2017-10-03,4317.48,0.875862235,135145.1256,1.515146745,37.13090282,1123860000000.0,691406024.5,161042.7787,10223761.09,13.325,10134350.23,194978,270946,1541.704918,282132,591541,1622695.283,16602525.0,256471830.9,654877.0271,152.5344188,6285.763542000001,4157.022419,597.5,16054.5,1579.611782,738.8065251,476.55,7448.666667,10408238.11,6289016.948,1911223.0,28051281.0,103864342,3.154930556,0.721810996,1.5,7.166666667,54556897.88,10039.30435,54543442,54587503,158,70,44,44
2017-10-04,4229.36,0.8374743659999999,135257.3472,1.293610116,32.87815054,1123860000000.0,591746166.8,140052.4633,7486251.289,15.375,7436308.0,163996,224107,1737.507463,232826,496067,1468790.74,16604200.0,204003764.2,577720.1517,136.732834,14011.319969999999,10250.257940000001,1071.0,34483.0,1372.088877,644.1642091,536.3,6855.1,11018096.09,5814725.696,3647194.0,21968194.0,69331370,2.942650463,0.7250558090000001,1.483333333,9.616666667,54585986.92,23274.5822,54558025,54645781,141,61,55,25
2017-10-05,4328.41,1.018034224,135384.6014,0.917859138,27.35721017,1123860000000.0,814413222.0,187702.4665,6983443.366,14.51666667,7204663.746,195274,263375,2185.944,273243,552622,1666611.727,16605762.5,87904264.42,695709.9278,160.34424030000002,18271.0816,10714.30228,1727.5,42204.5,1359.1725,631.4920524,421.0666666999999,6809.166667,14262199.65,5476643.324,5398244.5,25991858.0,69432564,3.0219560189999997,0.999520768,1.3666666669999998,11.25,54672829.58,20648.316319999998,54644716,54722836,119,46,50,23
2017-10-06,4370.81,0.920435792,135530.9507,1.299924206,32.72649413,1123860000000.0,714231923.3,164357.3673,8882939.962000001,9.216666667,8954115.668,204853,273619,1784.2704399999998,283699,609682,1383027.0259999998,16607750.0,205812106.4,647587.0329,149.02120219999998,6201.531019,3290.416672,1254.5,14206.0,1520.6379630000001,704.5212529,423.88333330000006,7383.65,7344813.199,2179070.39,3913492.0,14333742.5,52137970,3.158912037,0.886343408,1.3833333330000002,8.3,54729315.0,12408.20022,54712892,54764261,100,48,35,17
2017-10-07,4426.89,0.83650807,135663.119,1.647580382,39.42701337,1123860000000.0,553329639.8,126440.9062,8827072.415,8.233333333,8787392.867,161655,224347,1463.455696,231226,505784,1055525.544,16609725.0,89524651.87,473572.0508,108.2155643,5476.892361,2886.6349219999997,1117.0,12970.5,1467.960544,950.9978151,338.8,8615.166667,9160887.669,5273758.87,3826351.0,20988232.5,69607374,2.652060185,0.7083862340000001,0.8666666670000001,7.783333333,54783154.75,7937.519179000001,54766757,54796443,30,12,11,7
2017-10-08,4610.48,0.7644199009999999,135802.2434,1.624487,46.07969373,1123860000000.0,676195487.5,146926.1665,10167893.54,10.75,10645075.68,170029,231239,1309.807692,238385,496285,1273611.937,16612000.0,282133882.8,514518.7799,111.7964751,4381.511458,2840.11776,1081.5,13593.5,1544.665023,863.985299,458.53333330000004,5717.183333,6252625.341,1953336.294,3813514.0,11103069.0,52271693,2.7802777780000003,0.7596560859999999,1.116666667,7.333333333,54781282.79,18837.98484,54748265,54808631,31,15,8,8
